stop_name;stop_lon;stop_lat;shortName;mode;Pointgeo;Nom_commune;code postal
Pierre Brossolette - Gabriel Pï¿½ri;2.310156832776201;48.81926364770531;388;Bus;48.81926364770531, 2.3101568327762014;Montrouge;92049
12 fï¿½vrier 1934;2.307483288309923;48.81752137181444;388;Bus;48.81752137181444, 2.307483288309923;Malakoff;92046
Martyrs de Chateaubriant - Mï¿½tro / Bagneux Lucie Aubrac;2.3185028318213305;48.80176438059525;388;Bus;48.80176438059525, 2.3185028318213305;Bagneux;92007
Pierre Loti;2.312715208019293;48.78429176217685;388;Bus;48.78429176217685, 2.312715208019293;Bourg-la-Reine;92014
Bourg-la-Reine RER;2.3139284274211938;48.78104285585621;388;Bus;48.781042855856214, 2.3139284274211938;Bourg-la-Reine;92014
Le Lac;2.2298387598091045;48.786259725760885;389;Bus;48.786259725760885, 2.2298387598091045;Meudon;92048
Square Mï¿½dï¿½ric;2.2316718903339146;48.78932954976744;389;Bus;48.78932954976744, 2.2316718903339146;Meudon;92048
Jeanne d'Arc;2.232322000255568;48.816378881834815;389;Bus;48.816378881834815, 2.232322000255568;Meudon;92048
Meudon-sur-Seine;2.2396290308107005;48.818683053273816;389;Bus;48.818683053273816, 2.2396290308107005;Meudon;92048
Traversiï¿½re;2.244405803552656;48.82457735862248;389;Bus;48.824577358622484, 2.244405803552656;Boulogne-Billancourt;92012
Cours de l'Ile Seguin;2.235204062224762;48.82787357877041;389;Bus;48.82787357877041, 2.2352040622247626;Boulogne-Billancourt;92012
Cours de l'Ile Seguin;2.235009149575854;48.8281601357002;389;Bus;48.8281601357002, 2.235009149575854;Boulogne-Billancourt;92012
Gardes - Vaugirard;2.241682126708535;48.8189209399403;389;Bus;48.8189209399403, 2.241682126708535;Meudon;92048
Square Mï¿½dï¿½ric;2.2313380802141523;48.78981308831764;389;Bus;48.78981308831764, 2.2313380802141523;Meudon;92048
ï¿½glise;2.229050696920104;48.78800851158762;390;Bus;48.78800851158762, 2.229050696920104;Meudon;92048
Cimetiï¿½re Intercommunal;2.245578865184082;48.78680984758953;390;Bus;48.78680984758953, 2.245578865184082;Clamart;92023
Moulin de la Tour;2.258666722074927;48.78532677543117;390;Bus;48.78532677543117, 2.258666722074927;Le Plessis-Robinson;92060
L'Escalier;2.267219581173543;48.78301406438967;390;Bus;48.78301406438967, 2.267219581173543;Le Plessis-Robinson;92060
Avenue Lombart;2.2941106396865703;48.78421927827264;390;Bus;48.784219278272644, 2.2941106396865703;Sceaux;92071
Clï¿½menceau;2.3085821315773747;48.78497845380062;390;Bus;48.78497845380062, 2.3085821315773747;Bagneux;92007
Lï¿½on Blum;2.2968128519899227;48.78468491852369;390;Bus;48.78468491852369, 2.2968128519899227;Fontenay-aux-Roses;92032
L'Escalier;2.266118513318593;48.78291736477122;390;Bus;48.78291736477122, 2.266118513318593;Le Plessis-Robinson;92060
Cimetiï¿½re Intercommunal;2.244831356428465;48.78673317242517;390;Bus;48.78673317242517, 2.2448313564284654;Clamart;92023
Tapis Vert;2.2335399830618865;48.789107697711046;390;Bus;48.789107697711046, 2.2335399830618865;Meudon;92048
Pluchet;2.3009527191467494;48.79975630036543;391;Bus;48.79975630036543, 2.3009527191467494;Bagneux;92007
Rue Froide;2.3004400215630825;48.797378877543686;391;Bus;48.797378877543686, 2.3004400215630825;Bagneux;92007
Sentier des Brugnauts;2.303866072350889;48.79160670945726;391;Bus;48.79160670945726, 2.3038660723508895;Bagneux;92007
Marcel Bonnet;2.321428422127239;48.79561113733005;391;Bus;48.79561113733005, 2.321428422127239;Bagneux;92007
Pont Royal RER;2.3207302675284485;48.79381735789507;391;Bus;48.79381735789507, 2.3207302675284485;Bagneux;92007
Les Bas Coquarts;2.3107217603743484;48.78580028635463;391;Bus;48.78580028635463, 2.3107217603743484;Bagneux;92007
Les Blagis;2.3036363194898706;48.78536346283189;391;Bus;48.78536346283189, 2.3036363194898706;Bagneux;92007
Sentier des Brugnauts;2.3040310881228825;48.79148175347132;391;Bus;48.79148175347132, 2.3040310881228825;Bagneux;92007
Mathurins;2.306534445772483;48.794653222878864;391;Bus;48.794653222878864, 2.306534445772483;Bagneux;92007
Bourg-la-Reine RER;2.313164219234946;48.78016603203806;394;Bus;48.78016603203806, 2.313164219234946;Bourg-la-Reine;92014
Jacquemin;2.280149920473809;48.79283330935869;394;Bus;48.79283330935869, 2.280149920473809;Fontenay-aux-Roses;92032
Stade du Panorama;2.27300015860153;48.79109913700668;394;Bus;48.791099137006675, 2.27300015860153;Fontenay-aux-Roses;92032
Division Leclerc;2.2729425565478203;48.79425571643878;394;Bus;48.79425571643878, 2.2729425565478203;Fontenay-aux-Roses;92032
Jules Guesde;2.2794372338738125;48.81979298776224;394;Bus;48.81979298776224, 2.2794372338738125;Issy-les-Moulineaux;92040
Rosier Rouge;2.2822026919179628;48.82271463923839;394;Bus;48.82271463923839, 2.2822026919179628;Vanves;92075
Division Leclerc - Brosselette;2.284042443187924;48.7988377459016;394;Bus;48.798837745901594, 2.2840424431879236;Chï¿½tillon;92020
Les Sablons;2.281395070095928;48.7973108579173;394;Bus;48.7973108579173, 2.2813950700959276;Chï¿½tillon;92020
Stade du Panorama;2.273899121469925;48.79105963187945;394;Bus;48.79105963187945, 2.273899121469925;Fontenay-aux-Roses;92032
Andrï¿½ Salel;2.284242827779832;48.793163691626376;394;Bus;48.793163691626376, 2.2842428277798317;Fontenay-aux-Roses;92032
Bourg-la-Reine RER;2.3139284274211938;48.78104285585621;394;Bus;48.781042855856214, 2.3139284274211938;Bourg-la-Reine;92014
Rï¿½aumur;2.240679414073695;48.77741583105403;395;Bus;48.77741583105403, 2.240679414073695;Le Plessis-Robinson;92060
Charles Pasqua;2.261364562929334;48.779353348203415;395;Bus;48.779353348203415, 2.2613645629293346;Le Plessis-Robinson;92060
Antony RER;2.3012637566101177;48.75519189346221;395;Bus;48.755191893462204, 2.3012637566101177;Antony;92002
Cimetiï¿½re;2.2833064084892136;48.7790822454548;395;Bus;48.7790822454548, 2.2833064084892136;Sceaux;92071
Robinson RER;2.280453894961465;48.77967670564757;395;Bus;48.77967670564757, 2.2804538949614654;Sceaux;92071
Carrefour des Mouilleboeufs;2.2813519734176366;48.783639550339295;395;Bus;48.783639550339295, 2.2813519734176366;Fontenay-aux-Roses;92032
L'Escalier;2.266118513318593;48.78291736477122;395;Bus;48.78291736477122, 2.266118513318593;Le Plessis-Robinson;92060
Robert Levol;2.255985687418893;48.781487579572;395;Bus;48.781487579572, 2.255985687418893;Le Plessis-Robinson;92060
Galilï¿½e;2.2450264682980263;48.77701165632557;395;Bus;48.77701165632557, 2.2450264682980263;Le Plessis-Robinson;92060
Rï¿½aumur;2.240159315632769;48.77761939224565;395;Bus;48.77761939224565, 2.240159315632769;Le Plessis-Robinson;92060
Auguste Mouniï¿½ - Division Leclerc;2.305463693825887;48.7533995312884;396;Bus;48.753399531288395, 2.305463693825887;Antony;92002
Fernand Fenzy;2.306991549181008;48.75819340593873;396;Bus;48.75819340593873, 2.3069915491810082;Antony;92002
Morteaux;2.307794479611164;48.760221786752;396;Bus;48.760221786752, 2.3077944796111636;Antony;92002
Colmar;2.175216496031233;48.886176770308346;467;Bus;48.886176770308346, 2.175216496031233;Rueil-Malmaison;92063
Zurich;2.183799292847849;48.87107252815318;467;Bus;48.87107252815318, 2.183799292847849;Rueil-Malmaison;92063
Place Besche;2.18506218283062;48.86877877671395;467;Bus;48.86877877671395, 2.18506218283062;Rueil-Malmaison;92063
Collï¿½ge Jules Verne;2.1778395636625616;48.866013311691376;467;Bus;48.866013311691376, 2.1778395636625616;Rueil-Malmaison;92063
Gï¿½nï¿½ral de Miribel;2.176582976885822;48.86702994537914;467;Bus;48.86702994537914, 2.176582976885822;Rueil-Malmaison;92063
Piscine Buzenval;2.1779849033616694;48.86025837826903;467;Bus;48.86025837826903, 2.1779849033616694;Rueil-Malmaison;92063
ï¿½glise de Buzenval;2.19414610808528;48.856150270918846;467;Bus;48.856150270918846, 2.19414610808528;Rueil-Malmaison;92063
Laboratoire Debat;2.2007165654002283;48.85341529125781;467;Bus;48.853415291257804, 2.2007165654002283;Garches;92033
Foch - 19 Janvier;2.20066386214518;48.84885512616146;467;Bus;48.84885512616146, 2.20066386214518;Garches;92033
Porte Jaune - Pasteur;2.200475846485706;48.84156892256232;467;Bus;48.841568922562324, 2.200475846485706;Saint-Cloud;92064
Lelï¿½gard;2.2027066431597047;48.841817650055305;467;Bus;48.841817650055305, 2.2027066431597047;Saint-Cloud;92064
Parc de Saint-Cloud;2.221092493788057;48.84240645325048;467;Bus;48.842406453250476, 2.221092493788057;Saint-Cloud;92064
Pont de Saint-Cloud - Albert Kahn;2.2272066427486727;48.840827230275366;467;Bus;48.840827230275366, 2.2272066427486727;Boulogne-Billancourt;92012
Stade;2.227888771218187;48.83709022198902;467;Bus;48.83709022198902, 2.227888771218187;Boulogne-Billancourt;92012
Stade;2.228147916348845;48.83799127375263;467;Bus;48.83799127375263, 2.228147916348845;Boulogne-Billancourt;92012
Collï¿½ge Jules Verne;2.17893211242662;48.8650225198237;467;Bus;48.8650225198237, 2.1789321124266197;Rueil-Malmaison;92063
Mairie de Rueil;2.182286220340828;48.87800521811046;467;Bus;48.87800521811046, 2.1822862203408278;Rueil-Malmaison;92063
Albert 1er - Rueil-Ville;2.1795979320128334;48.88073883891127;467;Bus;48.88073883891127, 2.1795979320128334;Rueil-Malmaison;92063
Gare de La Garenne-Colombes;2.236189249110928;48.90938824935588;A;Bus;48.90938824935588, 2.236189249110928;Colombes;92025
Rue de l'Aigle / Les Vallï¿½es;2.2549196771852418;48.91046848622571;A;Bus;48.91046848622571, 2.2549196771852418;La Garenne-Colombes;92035
Bergson;2.1813646376954483;48.84121481809645;6284;Bus;48.841214818096454, 2.1813646376954483;Garches;92033
R. Poincarï¿½;2.175070615530216;48.84373481669832;6284;Bus;48.84373481669832, 2.175070615530216;Vaucresson;92076
Rï¿½sidence Les Lauriers;2.1541423590594864;48.834396938105165;6284;Bus;48.834396938105165, 2.1541423590594864;Vaucresson;92076
Gare de Vaucresson;2.1524723268181325;48.83739807053215;6276;Bus;48.837398070532146, 2.1524723268181325;Vaucresson;92076
Rue des Amandiers;2.2037197880117763;48.89144200465664;559C;Bus;48.89144200465664, 2.2037197880117763;Nanterre;92050
Gabriel Pï¿½ri;2.197675591573;48.889818821432506;559C;Bus;48.889818821432506, 2.197675591573;Nanterre;92050
Jean-Baptiste Lebon;2.194548730208789;48.89182134353776;559D;Bus;48.89182134353776, 2.194548730208789;Nanterre;92050
Place des Marronniers;2.191577461657766;48.89169340005695;559D;Bus;48.89169340005695, 2.191577461657766;Nanterre;92050
Place Foch;2.193559925379462;48.888738944317794;559D;Bus;48.888738944317794, 2.193559925379462;Nanterre;92050
Parc Andrï¿½ Malraux;2.283162936663743;48.80042441874273;475;Bus;48.80042441874273, 2.283162936663743;Chï¿½tillon;92020
Mairie de Montrouge;2.320087247496867;48.819131655934754;475;Bus;48.819131655934754, 2.320087247496867;Montrouge;92049
Pierre Brossolette - Gabriel Pï¿½ri;2.3102483559620315;48.81955197893826;475;Bus;48.81955197893826, 2.3102483559620315;Malakoff;92046
Parc Andrï¿½ Malraux;2.284562964178333;48.80158404202261;475;Bus;48.801584042022604, 2.284562964178333;Chï¿½tillon;92020
Rond-Point du Petit Clamart - RD 906;2.231345576358742;48.77729318345734;475;Bus;48.77729318345734, 2.2313455763587426;Clamart;92023
Europe;2.256483898924937;48.90507329835619;N152;Bus;48.90507329835619, 2.256483898924937;Courbevoie;92026
Gare de La Garenne-Colombes;2.236189249110928;48.90938824935588;N152;Bus;48.90938824935588, 2.236189249110928;Colombes;92025
Atrium;2.192487042499246;48.813697089099534;N161;Bus;48.813697089099534, 2.1924870424992466;Chaville;92022
Sï¿½vres Rive Gauche / Mairie;2.213879338644972;48.82467737856443;N161;Bus;48.82467737856443, 2.2138793386449716;Sï¿½vres;92072
Hï¿½pital Jean Rostand;2.201690895610947;48.82095408680179;N161;Bus;48.82095408680179, 2.201690895610947;Sï¿½vres;92072
Puits Sans Vin;2.1870671193294795;48.808443809094086;N161;Bus;48.808443809094086, 2.1870671193294795;Chaville;92022
Rue de la Station / Asniï¿½res-sur-Seine;2.2856790758135976;48.90698665017311;N154;Bus;48.90698665017311, 2.2856790758135976;Asniï¿½res-sur-Seine;92004
Cyrano de Bergerac;2.2509563849642085;48.76872027753039;415;Bus;48.76872027753039, 2.2509563849642085;Chï¿½tenay-Malabry;92019
Grand Marchï¿½;2.256116148695492;48.77615481381961;415;Bus;48.77615481381961, 2.256116148695492;Le Plessis-Robinson;92060
Coeur de Ville;2.263812561039122;48.781401148616574;415;Bus;48.781401148616574, 2.263812561039122;Le Plessis-Robinson;92060
Fernand Fourcade;2.260131434279755;48.77609879984636;415;Bus;48.77609879984636, 2.260131434279755;Le Plessis-Robinson;92060
Daniel Defoe;2.258962076600024;48.78082251685718;415;Bus;48.78082251685718, 2.258962076600024;Le Plessis-Robinson;92060
Les Sculpteurs;2.2511604776794374;48.77535934183127;415;Bus;48.77535934183127, 2.2511604776794374;Le Plessis-Robinson;92060
Les Peintres;2.265681500601584;48.76464733997496;415;Bus;48.764647339974964, 2.265681500601584;Chï¿½tenay-Malabry;92019
De Gaulle / Vanne;2.328253848613236;48.81530146447908;MONTBUS;Bus;48.81530146447908, 2.3282538486132354;Montrouge;92049
Carvï¿½s;2.3256044425771867;48.81166201465194;MONTBUS;Bus;48.811662014651944, 2.3256044425771867;Montrouge;92049
Verdier / Hugo;2.3181238008236686;48.81513619438922;MONTBUS;Bus;48.81513619438922, 2.3181238008236686;Montrouge;92049
Stade Jean Lezer;2.3101813662981336;48.81123225021084;MONTBUS;Bus;48.81123225021084, 2.3101813662981336;Montrouge;92049
Berthelot - Carrï¿½ Vert;2.2307817840236206;48.88939754425928;EOLIEN;Bus;48.889397544259275, 2.2307817840236206;Puteaux;92062
Edgar Quinet;2.230399050646965;48.88668807751817;EOLIEN;Bus;48.88668807751817, 2.2303990506469655;Puteaux;92062
Paul Lafargue;2.246407349065867;48.885881571689815;EOLIEN;Bus;48.885881571689815, 2.246407349065867;Puteaux;92062
Marchï¿½ de Puteaux;2.2389684304889563;48.88260588848933;EOLIEN;Bus;48.88260588848933, 2.2389684304889563;Puteaux;92062
Wallace - Jaurï¿½s;2.236690210164784;48.88081068695677;EOLIEN;Bus;48.880810686956764, 2.236690210164784;Puteaux;92062
Conservatoire-Pressensï¿½;2.2372017265467585;48.87567868573444;EOLIEN;Bus;48.875678685734435, 2.2372017265467585;Puteaux;92062
ï¿½le de Puteaux;2.244128567671297;48.877521316372686;EOLIEN;Bus;48.877521316372686, 2.2441285676712974;Puteaux;92062
Conservatoire-Pressensï¿½;2.236763091814746;48.87583777237251;EOLIEN;Bus;48.87583777237251, 2.236763091814746;Puteaux;92062
Bas Rogers;2.2367585867441484;48.87986681210702;EOLIEN;Bus;48.87986681210702, 2.2367585867441484;Puteaux;92062
Gare de Puteaux;2.2343812645711627;48.883898673903126;EOLIEN;Bus;48.883898673903126, 2.2343812645711627;Puteaux;92062
Victor Hugo;2.222216165741097;48.873936446087626;AS;Bus;48.873936446087626, 2.222216165741097;Suresnes;92073
Les Parï¿½chaux;2.2223582966617417;48.879027681213365;AS;Bus;48.879027681213365, 2.2223582966617417;Suresnes;92073
Les Chï¿½nes;2.22303672984596;48.88016526188354;AS;Bus;48.88016526188354, 2.2230367298459597;Suresnes;92073
Gare du Mont-Valï¿½rien;2.2212092565813237;48.87197830685581;AS;Bus;48.87197830685581, 2.2212092565813233;Suresnes;92073
Camille Desmoulins;2.2030735994210136;48.88019591937691;559A;Bus;48.88019591937691, 2.2030735994210136;Nanterre;92050
Saint-Cloud;2.201594032086232;48.88242543461642;559A;Bus;48.88242543461642, 2.201594032086232;Nanterre;92050
Camille Desmoulins;2.203021126353068;48.8800606679293;559A;Bus;48.8800606679293, 2.203021126353068;Nanterre;92050
Bretagne;2.1682334547801774;48.86658548470072;564;Bus;48.866585484700714, 2.1682334547801774;Rueil-Malmaison;92063
Mairie de Rueil;2.182286220340828;48.87800521811046;565;Bus;48.87800521811046, 2.1822862203408278;Rueil-Malmaison;92063
Place Besche;2.186251478915091;48.86857102231431;565;Bus;48.868571022314306, 2.186251478915091;Rueil-Malmaison;92063
19 Janvier;2.190418707477867;48.86358984432335;565;Bus;48.86358984432335, 2.190418707477867;Rueil-Malmaison;92063
Place de Buzenval;2.1901731565024365;48.85746350721189;565;Bus;48.85746350721189, 2.1901731565024365;Rueil-Malmaison;92063
Fï¿½lix Faure;2.2533424225528527;48.91484732402743;566;Bus;48.91484732402743, 2.2533424225528527;Colombes;92025
Eglise de Colombes;2.251366347464098;48.92321656301088;566;Bus;48.923216563010875, 2.251366347464098;Colombes;92025
Juien Galle;2.2589199759123826;48.92273292869848;566;Bus;48.92273292869848, 2.2589199759123826;Colombes;92025
Rue de La Station;2.262170424532316;48.92063062425594;566;Bus;48.92063062425594, 2.2621704245323158;Colombes;92025
Felix Faure;2.254392843098953;48.91486285927068;566;Bus;48.91486285927068, 2.2543928430989535;Colombes;92025
Paul Bert;2.2468461509514577;48.8102834055438;TIM;Bus;48.8102834055438, 2.2468461509514577;Meudon;92048
Val Fleury RER;2.240592274930389;48.80790540126194;TIM;Bus;48.80790540126194, 2.2405922749303895;Meudon;92048
Val Fleury RER;2.2416917536188863;48.80795735076322;TIM;Bus;48.80795735076322, 2.2416917536188863;Meudon;92048
Eglise;2.2363265339389;48.80704178258814;TIM;Bus;48.80704178258814, 2.2363265339389;Meudon;92048
Thiers - Maison Du Combattant;2.2503001320307603;48.83430081511547;SUBB;Bus;48.83430081511547, 2.2503001320307603;Boulogne-Billancourt;92012
Rond-Point Andrï¿½ Malraux;2.247522788662359;48.84077687734559;SUBB;Bus;48.84077687734559, 2.247522788662359;Boulogne-Billancourt;92012
Alsace-Lorraine;2.2402608068466927;48.84916708488396;SUBB;Bus;48.84916708488396, 2.2402608068466927;Boulogne-Billancourt;92012
Parchamp;2.23680474886761;48.8469416327188;SUBB;Bus;48.846941632718796, 2.23680474886761;Boulogne-Billancourt;92012
Dispensaire Saint-Denis;2.232525637343863;48.846032874615005;SUBB;Bus;48.846032874615005, 2.232525637343863;Boulogne-Billancourt;92012
Rï¿½publique - Franï¿½ois Mitterrand;2.3130065253719043;48.90378306100604;TUC;Bus;48.90378306100604, 2.3130065253719043;Clichy;92024
Claude Debussy;2.3095832141067647;48.90989670010413;TUC;Bus;48.909896700104134, 2.3095832141067647;Clichy;92024
Hï¿½pital Beaujon;2.3070883576731918;48.90873117491273;TUC;Bus;48.90873117491273, 2.3070883576731913;Clichy;92024
Gare de Clichy - Levallois;2.2985594842830053;48.89672958963551;TUC;Bus;48.896729589635505, 2.2985594842830053;Levallois-Perret;92044
Cailloux;2.3061346690281286;48.89635103720702;TUC;Bus;48.89635103720702, 2.3061346690281286;Clichy;92024
Rue du Port;2.298127830448075;48.90547744520457;TUC;Bus;48.90547744520457, 2.298127830448075;Clichy;92024
Stade Dominique Rocheteau;2.314468016632061;48.91711022718433;RIVER;Bus;48.91711022718433, 2.314468016632061;Asniï¿½res-sur-Seine;92004
Moulin de Cage;2.3089040640113216;48.92919184339669;RIVER;Bus;48.92919184339669, 2.3089040640113216;Gennevilliers;92036
Caboeufs;2.317299517165459;48.92074159542245;RIVER;Bus;48.92074159542245, 2.317299517165459;Gennevilliers;92036
Pont d'Amour - Hï¿½pital Percy;2.258250843350068;48.81266615998671;CLAM;Bus;48.812666159986705, 2.258250843350068;Clamart;92023
Trosy;2.262349947762046;48.80303197318915;CLAM;Bus;48.80303197318915, 2.262349947762046;Clamart;92023
Centre Municipal de Santï¿½;2.2657129926865065;48.80399705215259;CLAM;Bus;48.80399705215259, 2.2657129926865065;Clamart;92023
Gymnase du Jardin Parisien;2.259099294906973;48.79224595790683;CLAM;Bus;48.79224595790683, 2.2590992949069735;Clamart;92023
Rue du Parc;2.255573034412387;48.79228700310287;CLAM;Bus;48.79228700310287, 2.255573034412387;Clamart;92023
Maison de Quartier du Petit Clamart;2.23292837532769;48.78071217844301;CLAM;Bus;48.78071217844301, 2.23292837532769;Clamart;92023
Parc Auzelle;2.246133824279962;48.78514043184487;CLAM;Bus;48.785140431844866, 2.246133824279962;Clamart;92023
Champagne;2.2498276780510804;48.78761009552315;CLAM;Bus;48.78761009552315, 2.2498276780510804;Clamart;92023
Eugï¿½ne Beaujard;2.251358854587893;48.78904077539739;CLAM;Bus;48.78904077539739, 2.251358854587893;Clamart;92023
