Département;Nom commune;code postal;Grand secteur d'activité;APE;Code région;Code département;Nombre d'établissements 2024;Effectifs salariés 2024
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS5 Autres services marchands hors intérim;8129B Autres activités de nettoyage n.c.a.;11.0;92.0;1.0;2.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS5 Autres services marchands hors intérim;8130Z Services d'aménagement paysager;11.0;92.0;1.0;1.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS5 Autres services marchands hors intérim;8211Z Services administratifs combinés de bureau;11.0;92.0;28.0;802.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS5 Autres services marchands hors intérim;8219Z Photocopie prépa. documents & aut. activ. spéc. soutien de bureau;11.0;92.0;22.0;181.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS5 Autres services marchands hors intérim;8230Z Organisation de foires, salons professionnels et congrès;11.0;92.0;43.0;538.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS7 Services non marchands;8412Z Adm. pub. tutelle santé form. cult. & social (aut que sécu. soc.);11.0;92.0;1.0;158.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS7 Services non marchands;8531Z Enseignement secondaire général;11.0;92.0;4.0;233.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS7 Services non marchands;8542Z Enseignement supérieur;11.0;92.0;5.0;256.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS7 Services non marchands;8610Z Activités hospitalières;11.0;92.0;6.0;331.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS7 Services non marchands;8622A Activités de radiodiagnostic et de radiothérapie;11.0;92.0;3.0;22.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS7 Services non marchands;8622B Activités chirurgicales;11.0;92.0;4.0;6.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS7 Services non marchands;8690A Ambulances;11.0;92.0;3.0;26.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS7 Services non marchands;8730A Hébergement social pour personnes âgées;11.0;92.0;2.0;9.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS7 Services non marchands;8730B Hébergement social pour handicapés  physiques;11.0;92.0;3.0;55.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS5 Autres services marchands hors intérim;9001Z Arts du spectacle vivant;11.0;92.0;55.0;474.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS5 Autres services marchands hors intérim;9313Z Activités des centres de culture physique;11.0;92.0;7.0;65.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS5 Autres services marchands hors intérim;9412Z Activités des organisations professionnelles;11.0;92.0;8.0;184.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS5 Autres services marchands hors intérim;9521Z Réparation de produits électroniques grand public;11.0;92.0;1.0;1.0
Hauts-de-Seine;Boulogne-Billancourt;92012.0;GS5 Autres services marchands hors intérim;9602A Coiffure;11.0;92.0;59.0;201.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS1 Industrie;1071C Boulangerie et boulangerie-pâtisserie;11.0;92.0;9.0;55.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS1 Industrie;1082Z Fabrication de cacao, chocolat et de produits de confiserie;11.0;92.0;1.0;10.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS2 Construction;4110A Promotion immobilière de logements;11.0;92.0;1.0;8.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS2 Construction;4329A Travaux d'isolation;11.0;92.0;1.0;7.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS2 Construction;4331Z Travaux de plâtrerie;11.0;92.0;3.0;12.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS2 Construction;4334Z Travaux de peinture et vitrerie;11.0;92.0;7.0;20.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS2 Construction;4399C Travaux de maçonnerie générale et gros oeuvre de bâtiment;11.0;92.0;3.0;13.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4511Z Commerce de voitures et de véhicules automobiles légers;11.0;92.0;2.0;24.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4520A Entretien et réparation de véhicules automobiles légers;11.0;92.0;2.0;5.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4618Z Interm. spécialisés commerce d'autres produits spécifiques;11.0;92.0;1.0;4.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4634Z Commerce de gros (commerce interentreprises) de boissons;11.0;92.0;1.0;2.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4637Z Commerce de gros de café, thé, cacao et épices;11.0;92.0;1.0;2.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4646Z Commerce de gros de produits pharmaceutiques;11.0;92.0;1.0;16.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4647Z Commerce de gros de meubles, de tapis et d'appareils d'éclairage;11.0;92.0;1.0;2.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4651Z Comm. de gros d'ordinat., d'éqpts informatiq. périph. & logiciels;11.0;92.0;1.0;2.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4652Z Comm. de gros d'éqpts et composants électroniques et de télécomm.;11.0;92.0;1.0;6.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4711C Supérettes;11.0;92.0;1.0;11.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4725Z Commerce de détail de boissons en magasin spécialisé;11.0;92.0;1.0;1.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4730Z Commerce de détail de carburants en magasin spécialisé;11.0;92.0;1.0;3.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4759A Commerce de détail de meubles;11.0;92.0;3.0;14.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4759B Commerce de détail d'autres équipements du foyer;11.0;92.0;1.0;1.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4764Z Commerce de détail d'articles de sport en magasin spécialisé;11.0;92.0;4.0;14.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4765Z Commerce de détail de jeux et jouets en magasin spécialisé;11.0;92.0;1.0;1.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4771Z Commerce de détail d'habillement en magasin spécialisé;11.0;92.0;1.0;2.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4773Z Commerce de détail produits pharmaceutiques (magasin spécialisé);11.0;92.0;7.0;46.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4774Z Comm. détail d'articles médicaux & orthopédiques en magasin spéc.;11.0;92.0;2.0;8.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS3 Commerce;4791A Vente à distance sur catalogue général;11.0;92.0;1.0;3.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;4941A Transports routiers de fret interurbains;11.0;92.0;1.0;1.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;4942Z Services de déménagement;11.0;92.0;1.0;12.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;5221Z Services auxiliaires des transports terrestres;11.0;92.0;1.0;2.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS4 Hôtellerie-restauration;5630Z Débits de boissons;11.0;92.0;2.0;3.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;5829C Edition de logiciels applicatifs;11.0;92.0;1.0;7.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;5911C Production de films pour le cinéma;11.0;92.0;1.0;1.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;6202A Conseil en systèmes et logiciels informatiques;11.0;92.0;34.0;209.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;6419Z Autres intermédiations monétaires;11.0;92.0;8.0;75.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;6420Z Activités des sociétés holding;11.0;92.0;5.0;6.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;6831Z Agences immobilières;11.0;92.0;7.0;22.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;6920Z Activités comptables;11.0;92.0;4.0;19.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;7111Z Activités d'architecture;11.0;92.0;4.0;12.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;7112A Activité des géomètres;11.0;92.0;2.0;5.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;7120A Contrôle technique automobile;11.0;92.0;1.0;3.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;7320Z Études de marché et sondages;11.0;92.0;1.0;37.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;7410Z Activités spécialisées de design;11.0;92.0;3.0;9.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;7500Z Activités vétérinaires;11.0;92.0;1.0;1.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS6 Intérim;7820Z Activités des agences de travail temporaire;11.0;92.0;6.0;450.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;7911Z Activités des agences de voyage;11.0;92.0;1.0;1.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;8110Z Activités combinées de soutien lié aux bâtiments;11.0;92.0;29.0;30.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS7 Services non marchands;8520Z Enseignement primaire;11.0;92.0;1.0;10.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS7 Services non marchands;8552Z Enseignement culturel;11.0;92.0;1.0;4.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS7 Services non marchands;8553Z Enseignement de la conduite;11.0;92.0;3.0;13.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS7 Services non marchands;8560Z Activités de soutien à l'enseignement;11.0;92.0;1.0;1.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS7 Services non marchands;8690B Laboratoires d'analyses médicales;11.0;92.0;1.0;10.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS7 Services non marchands;8710B Hébergement médicalisé pour enfants handicapés;11.0;92.0;2.0;136.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS7 Services non marchands;8899B Action sociale sans hébergement n.c.a.;11.0;92.0;5.0;57.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;9002Z Activités de soutien au spectacle vivant;11.0;92.0;1.0;2.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;9312Z Activités de clubs de sports;11.0;92.0;4.0;101.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;9491Z Activités des organisations religieuses;11.0;92.0;2.0;13.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;9601B Blanchisserie-teinturerie de détail;11.0;92.0;2.0;3.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;9602B Soins de beauté;11.0;92.0;8.0;23.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;9603Z Services funéraires;11.0;92.0;2.0;3.0
Hauts-de-Seine;Bourg-la-Reine;92014.0;GS5 Autres services marchands hors intérim;9609Z Autres services personnels n.c.a.;11.0;92.0;2.0;5.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS1 Industrie;1623Z Fabrication de charpentes et d'autres menuiseries;11.0;92.0;1.0;3.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS1 Industrie;2042Z Fabrication de parfums et de produits pour la toilette;11.0;92.0;1.0;1.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS2 Construction;4110A Promotion immobilière de logements;11.0;92.0;1.0;63.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS2 Construction;4120A Construction de maisons individuelles;11.0;92.0;2.0;4.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS2 Construction;4329A Travaux d'isolation;11.0;92.0;1.0;27.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS3 Commerce;4531Z Commerce de gros d'équipements automobiles;11.0;92.0;1.0;9.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS3 Commerce;4649Z Commerce de gros d'autres biens domestiques;11.0;92.0;1.0;1.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS3 Commerce;4711B Commerce d'alimentation générale;11.0;92.0;5.0;15.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS3 Commerce;4711D Supermarchés;11.0;92.0;7.0;189.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS3 Commerce;4722Z Comm. détail viandes & produits à base de viande (magas. spéc.);11.0;92.0;4.0;26.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS3 Commerce;4723Z Comm. détail poissons crustacés & mollusques (magasin spécialisé);11.0;92.0;1.0;2.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS3 Commerce;4730Z Commerce de détail de carburants en magasin spécialisé;11.0;92.0;1.0;6.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS3 Commerce;4764Z Commerce de détail d'articles de sport en magasin spécialisé;11.0;92.0;1.0;8.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS3 Commerce;4773Z Commerce de détail produits pharmaceutiques (magasin spécialisé);11.0;92.0;8.0;51.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS3 Commerce;4778C Autres commerces de détail spécialisés divers;11.0;92.0;1.0;1.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS3 Commerce;4791B Vente à distance sur catalogue spécialisé;11.0;92.0;2.0;2.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS3 Commerce;4799B Vente par automate, aut. com. dét. hors mag., éventaire ou marché;11.0;92.0;1.0;11.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;4932Z Transports de voyageurs par taxis;11.0;92.0;7.0;9.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;4941B Transports routiers de fret de proximité;11.0;92.0;6.0;27.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;5310Z Activ. poste dans le cadre d'une obligation de service universel;11.0;92.0;1.0;23.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS4 Hôtellerie-restauration;5610A Restauration traditionnelle;11.0;92.0;14.0;57.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS4 Hôtellerie-restauration;5610C Restauration de type rapide;11.0;92.0;10.0;92.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;5813Z Édition de journaux;11.0;92.0;1.0;1.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;5829A Édition de logiciels système et de réseau;11.0;92.0;1.0;1.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;5829C Edition de logiciels applicatifs;11.0;92.0;2.0;4.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;5912Z Post-production films cinématograph. vidéo & prog. de télévision;11.0;92.0;1.0;1.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;5914Z Projection de films cinématographiques;11.0;92.0;1.0;10.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;6419Z Autres intermédiations monétaires;11.0;92.0;5.0;21.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;6622Z Activités des agents et courtiers d'assurances;11.0;92.0;3.0;9.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;6820B Location de terrains et d'autres biens immobiliers;11.0;92.0;1.0;1.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;6831Z Agences immobilières;11.0;92.0;9.0;31.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;6910Z Activités juridiques;11.0;92.0;4.0;36.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;7010Z Activités des sièges sociaux;11.0;92.0;4.0;13.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;7022Z Conseil pour les affaires et autres conseils de gestion;11.0;92.0;29.0;72.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;7111Z Activités d'architecture;11.0;92.0;2.0;4.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;7120B Analyses, essais et inspections techniques;11.0;92.0;2.0;43.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;7311Z Activités des agences de publicité;11.0;92.0;4.0;11.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;7312Z Régie publicitaire de médias;11.0;92.0;1.0;2.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;7410Z Activités spécialisées de design;11.0;92.0;1.0;1.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;7711A Location de courte durée voitures & véhicules auto. légers;11.0;92.0;1.0;1.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;8129A Désinfection, désinsectisation, dératisation;11.0;92.0;1.0;2.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS7 Services non marchands;8430C Distribution sociale de revenus;11.0;92.0;1.0;64.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS7 Services non marchands;8559B Autres enseignements;11.0;92.0;2.0;5.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS7 Services non marchands;8610Z Activités hospitalières;11.0;92.0;2.0;129.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS7 Services non marchands;8690E Activité profess. rééducation appareillage & pédicures-podologues;11.0;92.0;2.0;8.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS7 Services non marchands;8710A Hébergement médicalisé pour personnes âgées;11.0;92.0;3.0;181.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;9529Z Réparation d'autres biens personnels et domestiques;11.0;92.0;1.0;22.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;9602A Coiffure;11.0;92.0;10.0;24.0
Hauts-de-Seine;Châtenay-Malabry;92019.0;GS5 Autres services marchands hors intérim;9603Z Services funéraires;11.0;92.0;1.0;1.0
Hauts-de-Seine;Châtillon;92020.0;GS1 Industrie;2013A Enrichissement et retraitement de matières nucléaires;11.0;92.0;1.0;224.0
Hauts-de-Seine;Châtillon;92020.0;GS1 Industrie;2041Z Fabrication de savons, détergents et produits d'entretien;11.0;92.0;1.0;29.0
Hauts-de-Seine;Châtillon;92020.0;GS1 Industrie;2370Z Taille, façonnage et finissage de pierres;11.0;92.0;1.0;8.0
Hauts-de-Seine;Châtillon;92020.0;GS1 Industrie;2512Z Fabrication de portes et fenêtres en métal;11.0;92.0;1.0;2.0
Hauts-de-Seine;Châtillon;92020.0;GS1 Industrie;2651B Fabrication d'instrumentation scientifique et technique;11.0;92.0;3.0;144.0
Hauts-de-Seine;Châtillon;92020.0;GS1 Industrie;3250A Fabrication de matériel médico-chirurgical et dentaire;11.0;92.0;1.0;1.0
Hauts-de-Seine;Châtillon;92020.0;GS1 Industrie;3320D Instal. éqpts électriq, mat. électro. et optiq. ou aut. matériels;11.0;92.0;1.0;4.0
Hauts-de-Seine;Châtillon;92020.0;GS2 Construction;4120A Construction de maisons individuelles;11.0;92.0;10.0;43.0
Hauts-de-Seine;Châtillon;92020.0;GS2 Construction;4321A Travaux d'installation électrique dans tous locaux;11.0;92.0;18.0;59.0
Hauts-de-Seine;Châtillon;92020.0;GS2 Construction;4322B Travaux d'installation équipements thermiques et climatisation;11.0;92.0;4.0;28.0
Hauts-de-Seine;Châtillon;92020.0;GS2 Construction;4332A Travaux de menuiserie bois et PVC;11.0;92.0;2.0;2.0
Hauts-de-Seine;Châtillon;92020.0;GS2 Construction;4334Z Travaux de peinture et vitrerie;11.0;92.0;5.0;8.0
Hauts-de-Seine;Châtillon;92020.0;GS2 Construction;4399A Travaux d'étanchéification;11.0;92.0;1.0;9.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4520B Entretien et réparation d'autres véhicules automobiles;11.0;92.0;1.0;6.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4619B Autres intermédiaires du commerce en produits divers;11.0;92.0;1.0;1.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4634Z Commerce de gros (commerce interentreprises) de boissons;11.0;92.0;1.0;1.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4646Z Commerce de gros de produits pharmaceutiques;11.0;92.0;2.0;349.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4649Z Commerce de gros d'autres biens domestiques;11.0;92.0;1.0;18.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4652Z Comm. de gros d'éqpts et composants électroniques et de télécomm.;11.0;92.0;3.0;40.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4669B Commerce de gros de fournitures et équipements industriels divers;11.0;92.0;2.0;19.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4673A Commerce de gros de bois et de matériaux de construction;11.0;92.0;1.0;7.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4711A Commerce de détail de produits surgelés;11.0;92.0;1.0;5.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4711B Commerce d'alimentation générale;11.0;92.0;2.0;5.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4711D Supermarchés;11.0;92.0;9.0;266.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4724Z Comm. détail pain pâtisserie & confiserie (magasin spécialisé);11.0;92.0;1.0;1.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4726Z Comm. détail de produits à base de tabac en magasin spécialisé;11.0;92.0;2.0;4.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4754Z Commerce de détail appareils électroménagers (magasin spécialisé);11.0;92.0;1.0;33.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4761Z Commerce de détail de livres en magasin spécialisé;11.0;92.0;2.0;4.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4762Z Commerce de détail de journaux et papeterie en magasin spécialisé;11.0;92.0;1.0;1.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4764Z Commerce de détail d'articles de sport en magasin spécialisé;11.0;92.0;1.0;4.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4773Z Commerce de détail produits pharmaceutiques (magasin spécialisé);11.0;92.0;9.0;51.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4774Z Comm. détail d'articles médicaux & orthopédiques en magasin spéc.;11.0;92.0;2.0;35.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4775Z Comm. détail de parfumerie & produits de beauté en magasin spéc.;11.0;92.0;1.0;5.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4778A Commerces de détail d'optique;11.0;92.0;4.0;9.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4781Z Commerce de détail alimentaire sur éventaires et marchés;11.0;92.0;4.0;10.0
Hauts-de-Seine;Châtillon;92020.0;GS3 Commerce;4791A Vente à distance sur catalogue général;11.0;92.0;1.0;1.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;4932Z Transports de voyageurs par taxis;11.0;92.0;6.0;9.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;5310Z Activ. poste dans le cadre d'une obligation de service universel;11.0;92.0;1.0;48.0
Hauts-de-Seine;Châtillon;92020.0;GS4 Hôtellerie-restauration;5590Z Autres hébergements;11.0;92.0;1.0;8.0
Hauts-de-Seine;Châtillon;92020.0;GS4 Hôtellerie-restauration;5621Z Services des traiteurs;11.0;92.0;6.0;20.0
Hauts-de-Seine;Châtillon;92020.0;GS4 Hôtellerie-restauration;5630Z Débits de boissons;11.0;92.0;6.0;36.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;5829C Edition de logiciels applicatifs;11.0;92.0;3.0;194.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;5911A Production de films et de programmes pour la télévision;11.0;92.0;1.0;10.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;5911B Production de films institutionnels et publicitaires;11.0;92.0;2.0;10.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;6209Z Autres activités informatiques;11.0;92.0;3.0;11.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;6619A Supports juridiques de gestion de patrimoine mobilier;11.0;92.0;2.0;5.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;6622Z Activités des agents et courtiers d'assurances;11.0;92.0;2.0;3.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;6820B Location de terrains et d'autres biens immobiliers;11.0;92.0;2.0;8.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;6910Z Activités juridiques;11.0;92.0;4.0;13.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;6920Z Activités comptables;11.0;92.0;6.0;28.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;7021Z Conseil en relations publiques et communication;11.0;92.0;1.0;5.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;7120A Contrôle technique automobile;11.0;92.0;2.0;13.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;7211Z Recherche-développement en biotechnologie;11.0;92.0;1.0;30.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;7219Z Recherche-développement : autres sciences physiques et naturelles;11.0;92.0;3.0;1002.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;7320Z Études de marché et sondages;11.0;92.0;2.0;3.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;7410Z Activités spécialisées de design;11.0;92.0;6.0;10.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;8110Z Activités combinées de soutien lié aux bâtiments;11.0;92.0;24.0;29.0
Hauts-de-Seine;Châtillon;92020.0;GS5 Autres services marchands hors intérim;8129B Autres activités de nettoyage n.c.a.;11.0;92.0;1.0;207.0
